TransactionID,TransactionDate,StoreID,ProductID,SupplierID,MovementType,OpeningStock,QuantityReceived,QuantitySold,QuantityReturned,QuantityWaste,QuantityAdjusted,ShrinkageQty,ClosingStock,ReorderLevel,ExpectedStock,ActualStock,UnitCost,UnitPrice,SalesAmount,CostAmount,BatchNumber,ExpiryDate,PaymentType,ReplenishmentStatus
100162,2025-06-12,S001,P012,SUP06,Receipt,193,0,17,0,0,0,0,176,18.0,176,176,0.92,1.79,30.43,15.64,B-1326,2025-06-26,Voucher,On Time
100163,2025-06-19,S004,P020,SUP03,Shrinkage,99,0,34,0,1,0,1,63,28.0,64,63,1.4,2.79,94.86,47.6,B-2655,2027-06-19,Contactless,
100164,2025-06-04,S003,P011,SUP03,Receipt,195,0,1,0,0,0,0,194,33.0,194,194,1.65,2.99,2.99,1.65,B-7199,2026-06-04,Contactless,Partial
100165,2025-12-19,S003,P010,SUP03,Waste,153,0,66,0,0,0,1,86,11.0,87,86,0.58,1.09,71.94,38.28,B-3304,2027-12-19,Contactless,
100166,2025-02-09,S006,P008,SUP06,Sale,73,48,19,0,0,0,0,102,82.0,102,102,4.1,6.49,123.31,77.9,B-1020,2025-02-14,Card,
100167,2025-07-17,S007,P015,SUP03,Return,172,20,17,0,0,0,0,175,11.0,175,175,0.55,1.49,25.33,9.35,B-5278,2026-01-13,Card,
100168,2025-02-07,S003,P011,SUP07,Waste,112,93,44,0,0,0,0,161,33.0,161,161,1.65,2.99,131.56,72.6,B-3573,2026-02-07,Card,
100169,2025-02-21,S004,P011,SUP04,Return,55,0,37,0,0,0,1,17,33.0,18,17,0.0,2.99,110.63,0.0,B-8869,2026-02-21,Cash,
100170,2025-02-19,S004,P001,SUP03,Sale,13,0,48,0,0,0,0,-35,21.0,-35,-35,1.05,1.79,85.92,50.4,B-5313,2025-03-01,Voucher,
100171,2025-08-27,S004,P009,SUP05,Shrinkage,189,0,41,0,0,0,0,148,19.0,148,148,0.95,1.79,73.39,38.95,B-7858,2026-08-27,Voucher,
100172,2025-10-21,S008,P008,SUP05,Receipt,195,72,8,0,0,0,0,259,82.0,259,259,4.1,6.49,51.92,32.8,B-4471,2025-10-26,Cash,On Time
100173,2025-01-22,S002,P014,SUP07,Adjustment,153,84,11,0,0,-1,0,225,12.0,225,225,0.62,1.25,13.75,6.82,B-9561,2026-01-22,Voucher,
100174,2025-02-27,S003,P014,SUP03,Adjustment,90,0,0,0,0,0,0,90,12.0,90,90,0.62,1.25,0.0,0.0,B-8955,2026-02-27,Voucher,
100175,2025-01-20,S005,P006,SUP07,Return,42,10,7,3,0,0,0,48,25.0,48,48,1.25,2.19,15.33,12.5,B-9054,2025-01-30,Card,
100176,2025-04-27,S005,P005,SUP08,Sale,85,0,12,0,0,0,0,73,22.0,73,73,1.1,1.89,22.68,13.2,B-9442,2025-05-18,Cash,
100177,2025-02-03,S007,P010,SUP03,Waste,207,0,1,0,0,0,0,206,11.0,206,206,0.58,1.09,1.09,0.58,B-9275,2027-02-03,Voucher,
100178,2025-11-22,S001,P004,SUP04,Waste,108,27,18,0,0,0,0,117,15.0,117,117,0.78,1.29,23.22,14.04,B-1813,2025-11-29,Cash,
100179,2025-10-20,S004,P007,SUP04,Return,99,22,56,0,1,0,0,64,,64,64,3.8,5.99,335.44,212.8,B-5511,2025-10-25,Voucher,
100180,2025-07-12,S008,P012,SUP05,Waste,130,60,7,0,0,0,0,183,18.0,183,183,0.92,1.79,12.53,6.44,B-2045,2025-07-26,Contactless,
100181,2025-05-22,S005,P011,SUP05,Sale,37,0,0,0,0,0,2,35,33.0,37,35,1.65,2.99,0.0,0.0,B-9148,2026-05-22,Contactless,
100182,2025-05-13,S007,P014,SUP07,Return,113,0,1,0,0,0,0,112,12.0,112,112,0.62,1.25,1.25,0.62,B-3785,2026-05-13,Cash,
100183,2025-05-31,S008,P004,SUP03,Return,114,0,0,0,0,0,0,114,15.0,114,114,0.78,1.29,0.0,0.0,B-7089,2025-06-07,Contactless,
100184,2025-10-27,S008,P010,SUP02,Receipt,1,0,31,0,0,0,0,-30,11.0,-30,-30,0.58,1.09,33.79,17.98,B-3250,2027-10-27,Cash,Late
100185,2025-07-29,S008,P019,SUP03,Receipt,81,0,51,0,0,0,0,-30,17.0,30,-30,0.88,1.59,81.09,44.88,B-9021,2026-07-29,Card,On Time
100186,2025-11-11,S007,P014,SUP07,Return,58,52,0,0,0,0,0,-110,,110,-110,0.62,1.25,0.0,0.0,B-6113,2026-11-11,Cash,
100187,2025-02-22,S005,P013,SUP03,Receipt,99,98,37,0,0,0,0,160,5.0,160,160,0.18,0.45,16.65,6.66,B-3701,2027-02-22,Voucher,On Time
100188,2025-04-27,S003,P008,SUP04,Sale,112,6,7,4,0,0,0,115,82.0,115,115,4.1,6.49,45.43,45.1,B-1790,2025-05-02,Card,
100189,2025-08-02,S007,P015,SUP02,Adjustment,54,31,16,0,0,0,0,69,11.0,69,69,0.55,1.49,23.84,8.8,B-2928,2026-01-29,Contactless,
100190,2025-02-28,S008,P004,SUP04,Receipt,40,0,30,0,0,0,0,10,15.0,10,10,0.78,1.29,38.7,23.4,B-1044,2025-03-07,Card,Partial
100191,2025-02-15,S008,P004,SUP03,Sale,8,0,26,0,0,0,0,-18,15.0,-18,-18,0.78,1.29,33.54,20.28,B-5760,2025-02-22,Contactless,
100192,2025-12-13,S007,P011,SUP02,Return,96,40,19,0,0,0,0,117,33.0,117,117,1.65,2.99,56.81,31.35,B-3996,2026-12-13,Card,
100193,2025-07-25,S008,P013,SUP05,Shrinkage,167,7,0,0,0,0,0,174,5.0,174,174,0.18,0.45,0.0,0.0,B-8178,2027-07-25,Cash,
100194,2025-11-09,S006,P013,SUP10,Adjustment,179,20,0,0,0,0,1,198,5.0,199,198,0.18,0.45,0.0,0.0,B-9598,2027-11-09,Cash,
100195,2025-12-09,S002,P011,SUP07,Sale,96,23,17,0,0,0,1,101,33.0,102,101,1.65,2.99,50.83,28.05,B-9055,2026-12-09,Contactless,
100196,2025-05-04,S005,P011,SUP01,Adjustment,67,16,19,0,0,0,0,64,33.0,64,64,1.65,2.99,56.81,31.35,B-1291,2026-05-04,Card,
100197,2025-07-26,S001,P014,SUP09,Receipt,13,0,14,0,0,0,0,-1,12.0,-1,-1,0.62,1.25,17.5,8.68,B-8445,2026-07-26,Contactless,Partial
100198,2025-11-14,S008,P020,SUP06,Receipt,113,0,16,0,0,0,0,97,28.0,97,97,1.4,2.79,44.64,22.4,B-9067,2027-11-14,Cash,Partial
100199,2025-07-29,S005,P004,SUP10,Sale,130,0,33,0,0,0,0,97,15.0,97,97,0.78,1.29,42.57,25.74,B-8381,2025-08-05,Voucher,
100200,2025-12-04,S003,P019,SUP08,Sale,217,0,25,0,0,0,0,192,17.0,192,192,0.88,1.59,39.75,22.0,B-7347,2026-12-04,Contactless,
100201,2025-09-16,S007,P013,SUP10,Adjustment,207,18,71,0,0,0,0,154,5.0,154,154,0.18,0.45,31.95,12.78,B-4560,2027-09-16,Cash,
100202,2025-04-18,S005,P020,SUP06,Adjustment,83,0,44,0,0,0,0,39,28.0,39,39,1.4,2.79,122.76,61.6,B-7839,2027-04-18,Contactless,
100203,2025-08-05,S002,P001,SUP01,Shrinkage,189,48,27,0,0,0,0,210,21.0,210,210,1.05,1.79,48.33,28.35,B-1529,2025-08-15,Contactless,
100204,2025-08-20,S004,P004,SUP09,Sale,65,0,38,0,0,1,0,28,15.0,28,28,0.78,1.29,49.02,29.64,B-5117,2025-08-27,Cash,
100205,2025-11-14,S004,P015,SUP06,Waste,122,0,2,0,0,0,0,120,11.0,120,120,0.55,1.49,2.98,1.1,B-1665,2026-05-13,Voucher,
100206,2025-05-23,S005,P018,SUP03,Shrinkage,181,80,0,2,0,0,0,263,39.0,263,263,1.95,3.49,0.0,3.9,B-6866,2025-11-19,Card,
100207,2025-12-29,S004,P011,SUP03,Shrinkage,15,34,7,0,0,0,0,42,33.0,42,42,1.65,2.99,20.93,11.55,B-1144,2026-12-29,Card,
100208,2025-12-09,S008,P012,SUP04,Shrinkage,103,0,6,0,0,0,0,97,18.0,97,97,0.92,1.79,10.74,5.52,B-7143,2025-12-23,Voucher,
100209,2025-09-07,S005,P002,SUP04,Sale,65,49,28,0,0,0,0,86,8.0,86,86,0.42,0.89,24.92,11.76,B-4368,2025-09-12,Voucher,
100210,2025-11-28,S003,P003,SUP01,Adjustment,67,45,55,0,0,0,0,57,38.0,57,57,1.92,2.99,164.45,105.6,B-2938,2025-12-19,Card,
100211,2025-11-25,S002,P020,SUP10,Sale,155,53,11,0,0,0,0,197,28.0,197,197,1.4,2.79,30.69,15.4,B-8765,2027-11-25,Cash,
100212,2025-10-01,S003,P008,SUP07,Sale,153,0,14,0,0,0,0,139,,139,139,4.1,6.49,90.86,57.4,B-1082,2025-10-06,Voucher,
100213,2025-10-03,S002,P018,SUP05,Adjustment,82,37,0,0,0,0,0,119,39.0,119,119,1.95,3.49,0.0,0.0,B-1891,2026-04-01,Voucher,
100214,2025-11-27,S002,P018,SUP05,Adjustment,98,23,0,0,0,0,0,121,39.0,121,121,1.95,3.49,0.0,0.0,B-6008,2026-05-26,Cash,
100215,2025-10-17,S006,P019,SUP06,Waste,48,0,32,0,0,0,0,16,17.0,16,16,0.88,1.59,50.88,28.16,B-6877,2026-10-17,Contactless,
100216,2025-09-07,S002,P018,SUP03,Adjustment,165,0,37,0,0,0,0,128,39.0,128,128,1.95,3.49,129.13,72.15,B-1511,2026-03-06,Voucher,
100217,2025-10-30,S001,P007,SUP09,Sale,143,64,11,0,0,0,0,196,76.0,196,196,3.8,5.99,65.89,41.8,B-7500,2025-11-04,Contactless,
100218,2025-09-15,S004,P001,SUP10,Return,79,1,37,0,0,0,0,43,21.0,43,43,1.05,1.79,66.23,38.85,B-7052,2025-09-25,Cash,
100219,2025-01-22,S006,P007,SUP07,Receipt,185,32,26,0,0,0,0,191,76.0,191,191,3.8,5.99,155.74,98.8,B-7171,2025-01-27,Voucher,Late
100220,2025-10-28,S005,P003,SUP07,Receipt,161,36,31,0,0,0,0,166,38.0,166,166,1.92,2.99,92.69,59.52,B-6934,2025-11-18,Card,Partial
100221,2025-04-28,S006,P014,SUP02,Receipt,69,22,26,0,0,0,0,65,12.0,65,65,0.62,1.25,32.5,16.12,B-1916,2026-04-28,Cash,Late
100222,2025-04-03,S007,P017,SUP10,Waste,203,0,20,0,0,0,0,183,24.0,183,183,1.22,2.19,43.8,24.4,B-3338,2025-05-18,Cash,
100223,2025-11-16,S005,P017,SUP03,Waste,111,17,14,0,0,0,0,114,24.0,114,114,1.22,2.19,30.66,17.08,B-1639,2025-12-31,Card,
100224,2025-02-17,S003,P016,SUP10,Waste,96,98,25,0,0,0,0,169,27.0,169,169,1.38,2.49,62.25,34.5,B-6742,2025-03-10,Card,
100225,2025-08-06,S005,P005,SUP08,Waste,133,0,6,0,0,0,1,126,22.0,127,126,1.1,1.89,11.34,6.6,B-6935,2025-08-27,Card,
100226,2025-03-21,S005,P014,SUP05,Return,158,19,20,0,0,0,0,157,12.0,157,157,0.62,1.25,25.0,12.4,B-7522,2026-03-21,Cash,
100227,2025-12-04,S004,P004,SUP08,Sale,209,0,32,0,0,0,0,177,15.0,177,177,0.78,1.29,41.28,24.96,B-3381,2025-12-11,Voucher,
100228,2025-11-04,S002,P014,SUP02,Receipt,111,16,42,0,0,0,0,85,12.0,85,85,0.62,1.25,52.5,26.04,B-9099,2026-11-04,Voucher,On Time
100229,2025-04-14,S005,P017,SUP04,Sale,199,47,26,3,0,0,0,223,24.0,223,223,1.22,2.19,56.94,35.38,B-2124,2025-05-29,Card,
100230,2025-10-09,S006,P010,SUP06,Sale,166,0,21,0,0,0,0,145,11.0,145,145,0.58,1.09,22.89,12.18,B-9409,2027-10-09,Contactless,
100231,2025-10-03,S005,P019,SUP08,Adjustment,195,0,20,0,0,0,0,175,17.0,175,175,0.88,1.59,31.8,17.6,B-4610,2026-10-03,Cash,
100232,2025-06-11,S006,P014,SUP09,Adjustment,29,31,20,0,0,0,0,40,12.0,40,40,0.62,1.25,25.0,12.4,B-4115,2026-06-11,Voucher,
100233,2025-04-13,S004,P008,SUP05,Shrinkage,178,45,38,0,0,0,0,185,82.0,185,185,4.1,6.49,246.62,155.8,B-1692,2025-04-18,Voucher,
100234,2025-07-10,S006,P020,SUP08,Waste,219,0,2,0,0,0,0,217,28.0,217,217,1.4,2.79,5.58,2.8,B-8836,2027-07-10,Card,
100235,2025-09-15,S007,P012,SUP03,Shrinkage,90,43,24,0,0,0,0,109,18.0,109,109,0.92,1.79,42.96,22.08,B-6621,2025-09-29,Contactless,
100236,2025-04-05,S007,P016,SUP04,Shrinkage,127,40,7,0,0,0,0,160,27.0,160,160,1.38,2.49,17.43,9.66,B-8081,2025-04-26,Voucher,
100237,2025-04-11,S003,P005,SUP08,Sale,132,25,60,0,0,0,0,97,22.0,97,97,1.1,1.89,113.4,66.0,B-4530,2025-05-02,Contactless,
100238,2025-09-01,S008,P004,SUP06,Shrinkage,116,19,42,0,0,0,0,93,15.0,93,93,0.78,1.29,54.18,32.76,B-3859,2025-09-08,Contactless,
100239,2025-07-01,S008,P011,SUP08,Receipt,165,24,18,0,0,0,0,171,33.0,171,171,1.65,2.99,53.82,29.7,B-6136,2026-07-01,Contactless,Partial
100240,2025-05-30,S007,P009,SUP05,Adjustment,95,0,33,0,0,0,0,62,19.0,62,62,0.95,1.79,59.07,31.35,B-2311,2026-05-30,Cash,
100241,2025-03-27,S002,P013,SUP02,Return,0,62,9,0,0,0,0,53,5.0,53,53,0.18,0.45,4.05,1.62,B-8260,2027-03-27,Cash,
100242,2025-03-09,S003,P017,SUP01,Shrinkage,181,5,56,0,0,0,0,130,24.0,130,130,1.22,2.19,122.64,68.32,B-8480,2025-04-23,Voucher,
100243,2025-09-26,S005,P018,SUP06,Waste,77,42,18,0,1,0,0,100,39.0,100,100,1.95,3.49,62.82,35.1,B-8816,2026-03-25,Contactless,
100244,2025-01-05,S005,P014,SUP10,Shrinkage,120,42,5,0,0,0,0,157,12.0,157,157,0.62,1.25,6.25,3.1,B-5454,2026-01-05,Contactless,
100245,2025-11-29,S005,P018,SUP07,Sale,160,52,29,0,0,0,0,183,39.0,183,183,1.95,3.49,101.21,56.55,B-4046,2026-05-28,Card,
100246,2025-05-25,S003,P009,SUP08,Sale,113,21,8,0,0,0,0,126,19.0,126,126,0.95,1.79,14.32,7.6,B-5366,2026-05-25,Voucher,
100247,2025-02-06,S008,P018,SUP03,Waste,122,65,0,0,0,0,0,187,39.0,187,187,1.95,3.49,0.0,0.0,B-2539,2025-08-05,Cash,
100248,2025-08-31,S005,P013,SUP06,Receipt,172,0,49,0,0,0,0,123,5.0,123,123,0.18,0.45,22.05,8.82,B-8113,2027-08-31,Contactless,On Time
100249,2025-03-27,S002,P009,SUP07,Sale,121,36,29,0,0,0,0,128,19.0,128,128,0.95,1.79,51.91,27.55,B-1979,2026-03-27,Contactless,
100250,2025-11-27,S002,P005,SUP03,Sale,53,26,46,0,0,0,0,-33,22.0,33,-33,1.1,1.89,86.94,50.6,B-8951,2025-12-18,Voucher,
100251,2025-10-14,S008,P010,SUP04,Adjustment,51,27,0,0,0,0,0,78,11.0,78,78,0.58,1.09,0.0,0.0,B-9289,2027-10-14,Voucher,
100252,2025-04-05,S006,P001,SUP10,Sale,143,33,0,0,0,0,0,176,21.0,176,176,1.05,1.79,0.0,0.0,B-2577,2025-04-15,Card,
100253,2025-01-23,S003,P005,SUP01,Receipt,140,67,0,0,0,0,0,207,22.0,207,207,1.1,1.89,0.0,0.0,B-9051,2025-02-13,Card,Late
100254,2025-11-24,S006,P002,SUP09,Shrinkage,70,0,50,0,0,0,0,20,8.0,20,20,0.42,0.89,44.5,21.0,B-2591,2025-11-29,Card,
100255,2025-04-29,S007,P018,SUP04,Waste,150,0,49,0,0,0,0,101,39.0,101,101,1.95,3.49,171.01,95.55,B-2705,2025-10-26,Cash,
100256,2025-04-03,S007,P018,SUP09,Adjustment,101,0,34,0,0,0,0,67,39.0,67,67,1.95,3.49,118.66,66.3,B-6299,2025-09-30,Cash,
100257,2025-10-16,S004,P018,SUP07,Receipt,133,0,44,0,0,0,0,89,39.0,89,89,1.95,3.49,153.56,85.8,B-4519,2026-04-14,Contactless,On Time
100258,2025-12-20,S003,P009,SUP02,Adjustment,104,31,32,0,0,0,0,103,19.0,103,103,0.95,1.79,57.28,30.4,B-6319,2026-12-20,Voucher,
100259,2025-03-30,S002,P016,SUP10,Receipt,109,0,21,0,0,0,0,88,27.0,88,88,1.38,2.49,52.29,28.98,B-1187,2025-04-20,Voucher,On Time
100260,2025-06-06,S001,P017,SUP06,Receipt,86,36,26,0,0,0,0,96,24.0,96,96,1.22,2.19,56.94,31.72,B-6507,2025-07-21,Card,Late
100261,2025-10-20,S007,P002,SUP05,Receipt,138,0,24,0,0,0,0,114,8.0,114,114,0.42,0.89,21.36,10.08,B-4970,2025-10-25,Card,Late
100262,2025-08-09,S002,P011,SUP02,Receipt,90,16,14,4,0,0,0,96,33.0,96,96,1.65,2.99,41.86,29.7,B-4271,2026-08-09,Contactless,On Time
100263,2025-02-13,S001,P004,SUP04,Waste,250,0,12,0,0,0,0,238,15.0,238,238,0.78,1.29,15.48,9.36,B-3315,2025-02-20,Card,
100264,2025-07-12,S001,P019,SUP05,Adjustment,92,30,56,0,0,0,0,66,17.0,66,66,0.88,1.59,89.04,49.28,B-7332,2026-07-12,Cash,
100265,2025-07-14,S002,P017,SUP06,Adjustment,113,31,20,0,0,0,0,124,24.0,124,124,1.22,2.19,43.8,24.4,B-3572,2025-08-28,Card,
100266,2025-06-27,S006,P012,SUP05,Sale,134,108,34,0,0,0,1,207,18.0,208,207,0.92,1.79,60.86,31.28,B-7262,2025-07-11,Cash,
100267,2025-08-02,S003,P008,SUP07,Shrinkage,42,0,38,0,0,0,0,4,82.0,4,4,4.1,6.49,246.62,155.8,B-3215,2025-08-07,Voucher,
100268,2025-03-16,S003,P019,SUP06,Adjustment,91,0,19,0,0,0,0,72,17.0,72,72,0.88,1.59,30.21,16.72,B-5485,2026-03-16,Cash,
100269,2025-04-07,S003,P004,SUP03,Shrinkage,292,0,33,0,0,0,0,-259,15.0,259,-259,0.78,1.29,42.57,25.74,B-8680,2025-04-14,Contactless,
100270,2025-04-05,S008,P013,SUP08,Shrinkage,145,52,25,0,0,0,0,172,5.0,172,172,0.18,0.45,11.25,4.5,B-9027,2027-04-05,Contactless,
100271,2025-08-23,S007,P008,SUP07,Sale,109,0,0,0,0,0,0,109,82.0,109,109,4.1,6.49,0.0,0.0,B-8399,2025-08-28,Voucher,
100272,2025-01-22,S007,P008,SUP01,Sale,49,0,0,1,0,0,0,50,82.0,50,50,4.1,6.49,0.0,4.1,B-9470,2025-01-27,Cash,
100273,2025-08-26,S002,P015,SUP09,Waste,198,0,45,0,0,0,0,153,11.0,153,153,0.55,1.49,67.05,24.75,B-2477,2026-02-22,Contactless,
100274,2025-06-15,S002,P006,SUP02,Adjustment,169,57,7,0,0,0,0,219,25.0,219,219,1.25,2.19,15.33,8.75,B-3459,2025-06-25,Cash,
100275,2025-03-16,S001,P006,SUP07,Waste,111,32,0,0,0,0,0,-143,25.0,143,-143,1.25,2.19,0.0,0.0,B-9904,2025-03-26,Card,
100276,2025-11-08,S004,P016,SUP04,Sale,62,24,46,0,0,0,0,40,27.0,40,40,1.38,2.49,114.54,63.48,B-3381,2025-11-29,Card,
100277,2025-12-08,S005,P019,SUP06,Shrinkage,158,0,42,0,0,0,0,116,17.0,116,116,0.88,1.59,66.78,36.96,B-6901,2026-12-08,Card,
100278,2025-02-17,S006,P010,SUP06,Receipt,138,0,37,0,0,0,0,101,11.0,101,101,0.58,1.09,40.33,21.46,B-1953,2027-02-17,Card,Partial
100279,2025-11-19,S002,P017,SUP08,Waste,28,0,0,0,0,0,0,28,24.0,28,28,1.22,2.19,0.0,0.0,B-9514,2026-01-03,Voucher,
100280,2025-09-10,S004,P006,SUP05,Adjustment,55,0,28,0,0,0,0,27,25.0,27,27,1.25,2.19,61.32,35.0,B-4478,2025-09-20,Card,
100281,2025-11-24,S005,P007,SUP05,Return,120,0,17,0,2,0,0,101,76.0,101,101,3.8,5.99,101.83,64.6,B-6536,2025-11-29,Voucher,
100282,2025-08-31,S003,P002,SUP08,Shrinkage,157,0,41,0,0,0,0,116,8.0,116,116,0.42,0.89,36.49,17.22,B-9779,2025-09-05,Card,
100283,2025-04-17,S006,P019,SUP06,Return,151,0,29,0,0,0,0,122,17.0,122,122,0.88,1.59,46.11,25.52,B-6152,2026-04-17,Card,
100284,2025-05-20,S002,P014,SUP08,Waste,161,0,12,0,0,0,0,149,12.0,149,149,0.62,1.25,15.0,7.44,B-9192,2026-05-20,Cash,
100285,2025-04-08,S008,P011,SUP09,Sale,100,0,39,0,0,0,0,61,33.0,61,61,1.65,2.99,116.61,64.35,B-1067,2026-04-08,Contactless,
100286,2025-01-23,S002,P020,SUP06,Sale,101,41,16,0,0,0,0,126,28.0,126,126,1.4,2.79,44.64,22.4,B-5467,2027-01-23,Cash,
100287,2025-03-22,S002,P009,SUP01,Return,76,0,17,0,0,0,0,59,19.0,59,59,0.95,1.79,30.43,16.15,B-9856,2026-03-22,Voucher,
100288,2025-01-26,S001,P005,SUP08,Return,109,0,41,0,0,0,0,68,22.0,68,68,1.1,1.89,77.49,45.1,B-4246,2025-02-16,Card,
100289,2025-08-27,S003,P019,SUP02,Return,138,0,42,0,0,0,0,96,17.0,96,96,0.88,1.59,66.78,36.96,B-7423,2026-08-27,Cash,
100290,2025-12-25,S006,P011,SUP08,Sale,87,51,28,0,0,0,0,110,33.0,110,110,1.65,2.99,83.72,46.2,B-6339,2026-12-25,Card,
100291,2025-06-04,S008,P018,SUP07,Receipt,82,30,36,3,0,0,0,79,39.0,79,79,1.95,3.49,125.64,76.05,B-2276,2025-12-01,Voucher,On Time
100292,2025-10-31,S008,P020,SUP06,Shrinkage,15,24,31,0,0,0,0,8,28.0,8,8,1.4,2.79,86.49,43.4,B-1003,2027-10-31,Cash,
100293,2025-12-05,S008,P005,SUP09,Return,113,19,11,0,0,0,0,121,22.0,121,121,1.1,1.89,20.79,12.1,B-2462,2025-12-26,Card,
100294,2025-11-10,S007,P017,SUP03,Adjustment,132,0,19,0,0,0,0,113,24.0,113,113,1.22,2.19,41.61,23.18,B-7271,2025-12-25,Voucher,
100295,2025-07-15,S004,P014,SUP03,Adjustment,58,49,41,0,0,0,0,66,12.0,66,66,0.62,1.25,51.25,25.42,B-8974,2026-07-15,Voucher,
100296,2025-03-11,S003,P003,SUP07,Sale,201,0,0,0,0,0,0,201,38.0,201,201,1.92,2.99,0.0,0.0,B-9161,2025-04-01,Cash,
100297,2025-12-31,S005,P017,SUP07,Shrinkage,190,25,45,0,0,0,2,168,24.0,170,168,1.22,2.19,98.55,54.9,B-2281,2026-02-14,Card,
100298,2025-05-06,S002,P016,SUP09,Return,136,0,22,0,0,0,0,114,27.0,114,114,1.38,2.49,54.78,30.36,B-5738,2025-05-27,Cash,
100299,2025-01-19,S005,P020,SUP10,Return,138,17,7,0,0,0,0,-148,28.0,148,-148,1.4,2.79,19.53,9.8,B-5129,2027-01-19,Cash,
100300,2025-11-12,S005,P009,SUP05,Sale,149,41,16,0,0,0,0,174,19.0,174,174,0.95,1.79,28.64,15.2,B-3376,2026-11-12,Cash,
100301,2025-09-11,S007,P014,SUP04,Adjustment,101,0,23,0,0,0,0,78,12.0,78,78,0.62,1.25,28.75,14.26,B-9724,2026-09-11,Cash,
100302,2025-07-14,S008,P013,SUP05,Waste,84,42,22,0,0,0,0,104,5.0,104,104,0.18,0.45,9.9,3.96,B-5466,2027-07-14,Contactless,
100303,2025-05-19,S002,P009,SUP05,Adjustment,86,0,10,0,0,0,0,76,19.0,76,76,0.95,1.79,17.9,9.5,B-1138,2026-05-19,Card,
100304,2025-01-07,S002,P014,SUP09,Sale,171,56,22,3,0,0,0,208,12.0,208,208,0.62,1.25,27.5,15.5,B-2415,2026-01-07,Cash,
100305,2025-07-12,S003,P019,SUP02,Sale,104,21,48,0,0,0,0,77,17.0,77,77,0.88,1.59,76.32,42.24,B-7271,2026-07-12,Voucher,
100306,2025-06-20,S005,P002,SUP05,Return,86,103,46,0,0,0,1,142,8.0,143,142,0.42,0.89,40.94,19.32,B-2692,2025-06-25,Card,
100307,2025-02-07,S005,P003,SUP08,Waste,189,0,27,3,0,0,0,-165,38.0,165,-165,1.92,2.99,80.73,57.6,B-2148,2025-02-28,Cash,
100308,2025-01-02,S008,P013,SUP02,Waste,134,0,40,0,0,0,0,94,5.0,94,94,0.18,0.45,18.0,7.2,B-5750,2027-01-02,Cash,
100309,2025-04-01,S001,P018,SUP07,Shrinkage,97,0,19,0,0,0,0,78,39.0,78,78,1.95,3.49,66.31,37.05,B-4907,2025-09-28,Voucher,
100310,2025-07-19,S005,P003,SUP08,Shrinkage,176,53,8,0,2,0,0,219,38.0,219,219,1.92,2.99,23.92,15.36,B-3440,2025-08-09,Cash,
100311,2025-02-06,S003,P002,SUP08,Receipt,156,0,0,2,0,0,0,158,8.0,158,158,0.42,0.89,0.0,0.84,B-2047,2025-02-11,Card,On Time
100312,2025-09-12,S004,P020,SUP02,Sale,141,0,7,0,0,0,0,134,28.0,134,134,1.4,2.79,19.53,9.8,B-3841,2027-09-12,Contactless,
100313,2025-02-02,S005,P004,SUP03,Sale,121,24,31,0,0,0,0,114,15.0,114,114,0.78,1.29,39.99,24.18,B-3939,2025-02-09,Card,
100314,2025-12-28,S005,P019,SUP07,Adjustment,158,0,30,0,0,0,0,128,17.0,128,128,0.88,1.59,47.7,26.4,B-9190,2026-12-28,Card,
100315,2025-11-18,S006,P010,SUP07,Return,54,41,33,0,0,0,0,62,11.0,62,62,0.58,1.09,35.97,19.14,B-1869,2027-11-18,Cash,
100316,2025-02-27,S008,P005,SUP08,Sale,159,73,15,0,0,0,0,217,22.0,217,217,1.1,1.89,28.35,16.5,B-8947,2025-03-20,Card,
100317,2025-02-06,S008,P008,SUP10,Sale,81,0,0,0,0,0,0,81,82.0,81,81,4.1,6.49,0.0,0.0,B-8716,2025-02-11,Voucher,
100318,2025-01-28,S003,P014,SUP04,Receipt,168,0,7,0,0,0,0,161,12.0,161,161,0.62,1.25,8.75,4.34,B-2820,2026-01-28,Voucher,Late
100319,2025-08-03,S006,P006,SUP04,Receipt,136,0,0,0,0,0,0,136,25.0,136,136,1.25,2.19,0.0,0.0,B-8757,2025-08-13,Voucher,Late
100320,2025-01-08,S004,P014,SUP04,Shrinkage,55,0,6,0,0,0,2,47,12.0,49,47,0.62,1.25,7.5,3.72,B-7460,2026-01-08,Voucher,
100321,2025-12-23,S008,P004,SUP08,Sale,124,71,19,0,0,0,1,175,15.0,176,175,0.78,1.29,24.51,14.82,B-8452,2025-12-30,Voucher,
100322,2025-03-12,S003,P013,SUP06,Shrinkage,0,0,24,0,0,0,0,-24,5.0,-24,-24,0.18,0.45,10.8,4.32,B-4393,2027-03-12,Card,
100323,2025-11-14,S001,P011,SUP09,Receipt,116,0,7,0,0,0,0,109,33.0,109,109,1.65,2.99,20.93,11.55,B-3267,2026-11-14,Contactless,On Time
100324,2025-10-04,S008,P004,SUP10,Shrinkage,8,0,16,0,0,0,0,-8,15.0,-8,-8,0.78,1.29,20.64,12.48,B-9629,2025-10-11,Card,
100325,2025-08-29,S005,P018,SUP08,Sale,24,0,38,0,0,1,1,-14,39.0,-13,-14,1.95,3.49,132.62,74.1,B-3424,2026-02-25,Voucher,
100326,2025-03-19,S001,P007,SUP05,Return,0,16,0,0,0,0,0,-16,76.0,16,-16,3.8,5.99,0.0,0.0,B-7745,2025-03-24,Contactless,
